protein_id	ensg	adipose tissue	adrenal gland	appendix	bone marrow	breast	bronchus	cartilage	caudate	cerebellum	cerebral cortex	cervix	choroid plexus	colon	dorsal raphe	duodenum	endometrium	endometrium 1	endometrium 2	epididymis	esophagus	eye	fallopian tube	gallbladder	hair	heart muscle	hippocampus	hypothalamus	kidney	lactating breast	liver	lung	lymph node	nasopharynx	oral mucosa	ovary	pancreas	parathyroid gland	pituitary gland	placenta	prostate	rectum	retina	salivary gland	seminal vesicle	skeletal muscle	skin 1	skin 2	small intestine	smooth muscle	soft tissue 1	soft tissue 2	sole of foot	spleen	stomach 1	stomach 2	testis	thymus	thyroid gland	tonsil	urinary bladder	vagina
ENSP00000334879	ENSG00000186212	2	2	2	2	1	2	0	2	3	2	2	0	2	0	2	0	1	1	2	2	0	2	2	0	2	2	0	2	0	1	2	1	2	0	1	2	1	0	2	2	2	0	2	2	2	2	2	2	2	2	2	0	1	3	2	2	0	2	1	2	1
ENSP00000334941	ENSG00000060656	1	2	3	2	2	2	0	2	2	2	2	0	2	0	2	0	2	2	2	2	0	2	3	0	2	2	0	2	0	2	2	1	3	2	2	2	1	0	3	2	2	0	3	3	2	2	2	2	2	2	2	0	1	2	2	3	0	2	2	2	2
ENSP00000334958	ENSG00000159753	1	1	2	2	1	0	0	1	0	1	3	0	2	0	2	0	0	1	3	1	0	1	2	0	1	0	0	2	0	1	2	2	1	1	0	1	0	0	2	2	2	0	1	2	1	2	2	2	0	1	1	0	2	2	0	1	0	2	1	2	1
ENSP00000335087	ENSG00000069667	3	2	3	3	3	3	0	3	3	3	3	0	3	0	3	0	2	2	3	3	0	3	3	0	3	3	0	2	0	3	3	2	3	3	2	3	2	0	3	2	3	0	3	3	2	3	3	3	2	3	3	0	2	3	2	3	0	2	3	3	3
ENSP00000335364	ENSG00000101019	2	2	3	1	3	3	0	2	2	3	2	0	3	0	3	0	2	2	2	2	0	2	2	0	2	2	0	3	0	2	2	2	2	2	2	2	3	0	2	2	3	0	1	2	1	2	2	2	0	1	1	0	2	3	2	3	0	2	2	2	2
ENSP00000335447	ENSG00000187105	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0
ENSP00000335463	ENSG00000137812	0	0	1	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	3	0	0	2	0	0
ENSP00000335561	ENSG00000100207	0	2	2	1	2	2	0	1	3	3	2	0	2	0	2	0	2	1	2	2	0	2	2	0	0	1	0	1	0	0	1	2	2	1	0	2	0	0	2	1	2	0	2	2	1	1	1	2	1	1	0	0	2	2	2	2	0	2	2	2	1
ENSP00000335574	ENSG00000124782	2	2	3	2	2	2	0	0	3	3	3	0	3	0	3	0	2	1	2	2	0	2	2	0	2	2	0	1	0	0	1	1	3	2	0	2	1	0	3	1	3	0	1	1	1	2	3	3	0	0	1	0	3	2	3	1	0	2	3	2	2
ENSP00000336580	ENSG00000123130	0	3	2	1	2	3	0	3	3	2	2	0	2	0	2	0	2	2	1	1	0	3	3	0	2	1	0	2	0	1	3	3	3	1	3	3	3	0	2	2	2	0	2	2	0	3	3	2	1	2	2	0	3	3	2	3	0	2	2	1	0
ENSP00000336775	ENSG00000182253	2	1	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	3	2	2	0	0	0	0	2	0	0	0	0	0
ENSP00000336824	ENSG00000065613	1	2	1	1	2	2	0	1	2	1	1	0	1	0	2	0	2	1	1	1	0	1	2	0	2	1	0	3	0	1	1	1	1	1	2	1	2	0	2	1	2	0	2	1	1	1	1	2	1	1	1	0	1	2	2	2	0	1	1	1	1
ENSP00000336829	ENSG00000171557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSP00000336831	ENSG00000120756	0	0	3	0	0	2	0	0	0	0	0	0	3	0	3	0	0	2	2	0	0	2	3	0	0	0	0	2	0	1	0	0	0	0	2	2	0	0	0	0	3	0	2	0	0	0	0	3	0	0	0	0	0	2	2	3	0	0	0	1	0
ENSP00000336940	ENSG00000165185	2	1	2	2	2	2	0	2	2	2	2	0	2	0	3	0	2	1	2	0	0	2	3	0	2	2	0	3	0	2	2	2	2	0	2	2	3	0	1	2	3	0	1	2	1	3	1	2	0	2	3	0	2	3	3	2	0	2	2	2	0
ENSP00000336994	ENSG00000104853	0	3	3	2	3	3	0	3	3	3	2	0	3	0	2	0	3	3	2	3	0	3	2	0	2	3	0	3	0	3	2	2	3	1	3	3	3	0	3	3	3	0	2	2	1	2	3	3	1	0	0	0	3	3	3	3	0	2	3	2	1
ENSP00000337103	ENSG00000070748	0	0	3	0	0	0	0	2	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSP00000337159	ENSG00000039319	0	2	2	0	2	2	0	1	2	2	2	0	2	0	2	0	2	1	1	2	0	2	2	0	2	1	0	2	0	1	1	0	2	2	1	2	2	0	2	2	2	0	2	1	2	2	2	2	0	2	0	0	0	1	2	2	0	1	2	2	2
ENSP00000337168	ENSG00000088367	0	2	2	0	2	3	0	2	3	3	2	0	2	0	1	0	0	2	0	3	0	2	3	0	0	2	0	3	0	2	1	0	3	2	0	3	0	0	2	0	2	0	2	2	0	2	2	1	0	0	0	0	0	2	3	1	0	0	2	3	2
ENSP00000337212	ENSG00000166396	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSP00000337354	ENSG00000107798	0	1	1	2	0	1	0	1	3	1	0	0	2	0	3	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	3	2	0	0	0	0	1	0	0	1	3	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	1	2	0	0
ENSP00000337358	ENSG00000069998	0	3	3	2	3	3	0	1	2	3	3	0	3	0	3	0	2	2	2	0	0	3	3	0	1	2	0	2	0	1	3	3	3	2	2	2	2	0	3	2	3	0	2	2	2	1	2	2	1	0	1	0	2	2	3	3	0	2	2	3	3
ENSP00000337618	ENSG00000140157	2	2	2	2	2	2	0	0	1	3	2	0	3	0	2	0	2	2	2	0	0	2	2	0	0	0	0	2	0	1	2	0	2	0	1	2	2	0	2	2	2	0	2	2	1	3	1	2	0	3	3	0	0	2	2	2	0	2	2	2	0
ENSP00000337632	ENSG00000205323	2	3	2	3	2	3	0	2	2	2	3	0	3	0	3	0	1	3	3	3	0	3	3	0	1	1	0	3	0	1	3	1	3	3	2	2	1	0	3	3	3	0	2	3	3	3	3	2	2	2	2	0	1	3	2	3	0	2	3	3	3
ENSP00000337773	ENSG00000124588	1	2	0	1	2	1	0	1	2	1	0	0	1	0	2	0	0	0	1	0	0	1	1	0	2	1	0	3	0	2	1	0	0	0	0	0	1	0	1	1	0	0	1	1	2	0	0	2	0	1	1	0	1	2	0	3	0	2	1	1	0
ENSP00000337797	ENSG00000177595	0	2	2	2	2	3	0	3	3	3	2	0	1	0	2	0	3	2	2	2	0	2	3	0	2	3	0	3	0	2	3	2	1	3	2	2	3	0	2	3	1	0	2	2	1	2	3	3	3	3	2	0	2	3	2	2	0	2	2	3	1
ENSP00000337804	ENSG00000155761	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ENSP00000337853	ENSG00000175104	1	2	2	2	2	1	0	2	1	2	2	0	2	0	2	0	2	2	2	2	0	2	2	0	2	2	0	2	0	2	1	2	2	2	1	2	2	0	2	2	2	0	2	2	2	2	2	1	1	2	2	0	2	2	2	2	0	2	2	2	1
ENSP00000337993	ENSG00000155256	3	2	1	3	3	2	0	2	3	2	2	0	2	0	2	0	2	2	2	2	0	2	2	0	1	0	0	2	0	2	1	2	3	1	1	2	2	0	2	3	2	0	2	1	3	2	1	2	2	3	3	0	2	0	0	2	0	3	2	3	2
ENSP00000337998	ENSG00000167566	3	3	2	2	3	3	0	2	3	2	2	0	3	0	3	0	3	3	2	3	0	3	3	0	2	2	0	3	0	3	3	1	3	2	2	3	2	0	3	2	3	0	3	3	2	3	2	2	2	2	2	0	3	3	2	3	0	2	2	3	2
ENSP00000338235	ENSG00000147649	2	3	3	3	3	3	0	3	3	3	3	0	3	0	3	0	3	2	3	2	0	3	3	0	3	3	0	3	0	2	3	3	3	2	3	3	3	0	3	3	3	0	2	3	3	2	3	3	3	3	2	0	3	3	3	3	0	3	3	3	2
ENSP00000338345	ENSG00000145335	0	0	0	3	0	0	0	0	2	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	1	0	0	0	0	0
ENSP00000338371	ENSG00000100354	0	2	2	3	3	2	0	3	3	3	3	0	2	0	2	0	3	3	2	2	0	2	2	0	1	3	0	2	0	1	2	2	3	3	1	2	2	0	2	2	3	0	2	2	2	3	3	2	1	1	0	0	2	2	2	2	0	2	3	3	3
ENSP00000338387	ENSG00000159267	0	2	2	1	2	2	0	2	2	2	2	0	2	0	2	0	3	2	1	1	0	3	2	0	2	2	0	3	0	2	3	2	2	1	1	2	0	0	2	3	2	0	2	2	0	2	2	2	2	2	2	0	2	2	2	3	0	2	2	2	1
ENSP00000338457	ENSG00000100099	3	3	1	3	3	2	0	2	2	2	0	0	2	0	3	0	2	3	2	2	0	3	3	0	2	2	0	3	0	3	3	2	2	2	2	2	3	0	2	2	1	0	3	3	2	2	2	2	2	2	3	0	2	3	2	3	0	2	2	2	0
ENSP00000338461	ENSG00000100243	3	2	2	0	3	2	0	2	2	2	1	0	2	0	1	0	2	1	1	1	0	2	1	0	2	2	0	2	0	2	3	2	1	1	2	2	0	0	2	1	1	0	2	2	2	2	1	1	1	3	2	0	1	2	1	3	0	2	2	1	1
ENSP00000338573	ENSG00000130119	2	3	2	2	2	2	0	2	3	3	3	0	2	0	2	0	2	3	3	3	0	2	3	0	2	2	0	2	0	2	1	0	3	2	2	3	2	0	3	2	2	0	3	2	2	2	3	2	2	3	3	0	3	2	3	3	0	3	2	3	3
ENSP00000338615	ENSG00000175029	0	0	3	1	2	0	0	0	0	1	1	0	2	0	2	0	2	1	2	1	0	1	3	0	1	0	0	1	0	0	3	1	2	0	0	1	1	0	3	2	3	0	2	0	2	2	0	2	1	2	2	0	0	2	3	2	0	2	1	1	1
ENSP00000338774	ENSG00000119866	0	0	2	1	1	1	0	1	3	3	2	0	0	0	0	0	0	0	0	2	0	2	0	0	0	3	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	2	2	1	0	0	0	0	1	2	1	0	0	0	2	2	2
ENSP00000338783	ENSG00000135702	0	0	1	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	1	1	0	0	0	0	0	0
ENSP00000339001	ENSG00000196230	1	2	2	2	2	3	0	1	0	2	1	0	2	0	1	0	1	2	3	2	0	3	2	0	0	2	0	2	0	1	1	3	3	2	1	2	0	0	0	2	2	0	2	2	0	3	3	2	0	3	2	0	2	2	2	3	0	2	3	2	1
ENSP00000339145	ENSG00000160208	0	3	2	2	3	3	0	2	3	3	3	0	2	0	2	0	2	3	2	3	0	3	3	0	2	3	0	3	0	2	3	2	3	1	1	2	2	0	3	2	3	0	3	2	3	2	3	2	2	2	1	0	2	1	1	3	0	3	3	3	3
ENSP00000339238	ENSG00000188694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
ENSP00000339280	ENSG00000186409	0	2	2	1	2	2	0	0	0	2	2	0	2	0	2	0	1	0	1	0	0	2	2	0	2	0	0	2	0	1	2	0	2	0	2	1	2	0	0	1	2	0	2	2	1	1	1	2	0	0	0	0	0	1	2	2	0	0	0	0	0
ENSP00000339299	ENSG00000038382	1	2	2	0	2	2	0	3	3	3	1	0	2	0	3	0	3	3	2	1	0	3	2	0	0	3	0	2	0	1	3	2	3	2	2	2	0	0	3	2	3	0	2	0	0	3	3	2	2	3	1	0	2	2	2	3	0	3	2	2	0
ENSP00000339404	ENSG00000138303	1	2	2	0	1	2	0	1	2	1	2	0	3	0	2	0	2	0	2	3	0	2	2	0	2	2	0	3	0	2	2	2	2	0	0	2	2	0	2	2	3	0	1	3	1	0	3	3	2	1	1	0	1	3	2	2	0	2	2	2	2
ENSP00000339428	ENSG00000120833	1	2	2	1	2	2	0	2	2	2	2	0	2	0	2	0	3	2	3	2	0	2	2	0	1	2	0	2	0	2	2	2	2	2	2	2	2	0	3	2	2	0	2	2	1	2	1	2	1	1	1	0	2	2	2	2	0	2	2	2	1
ENSP00000339445	ENSG00000130940	0	0	1	0	0	2	0	0	0	2	0	0	1	0	1	0	0	0	1	1	0	2	1	0	2	0	0	2	0	0	1	0	2	1	0	0	0	0	2	0	2	0	0	0	2	2	2	1	0	0	0	0	0	2	1	2	0	0	2	2	1
ENSP00000339477	ENSG00000160223	2	3	3	1	2	1	0	3	2	2	2	0	2	0	2	0	2	1	3	2	0	2	3	0	2	3	0	2	0	2	3	3	2	2	2	3	3	0	2	2	2	0	2	2	2	2	2	3	1	2	2	0	3	3	3	3	0	2	3	2	1
ENSP00000339566	ENSG00000187837	3	3	3	3	3	3	0	3	3	3	3	0	3	0	3	0	3	3	3	3	0	3	3	0	3	3	0	3	0	3	3	3	3	3	3	3	3	0	3	3	3	0	3	3	3	3	3	3	3	3	3	0	3	3	3	3	0	3	3	3	3
ENSP00000339587	ENSG00000105928	2	2	2	1	3	2	0	2	2	2	2	0	2	0	3	0	2	2	2	2	0	2	2	0	1	2	0	2	0	2	2	2	2	2	2	2	2	0	3	1	2	0	3	2	2	1	2	3	3	2	2	0	2	2	2	3	0	3	2	1	2
ENSP00000339692	ENSG00000107551	3	2	2	3	3	2	0	0	1	1	2	0	2	0	2	0	0	2	3	0	0	3	3	0	2	0	0	2	0	0	3	2	0	3	2	2	2	0	2	1	2	0	2	3	2	3	2	3	2	3	3	0	0	3	3	3	0	2	2	3	2
ENSP00000339801	ENSG00000010404	0	3	3	1	2	2	0	2	2	2	3	0	3	0	3	0	3	2	2	3	0	2	3	0	3	2	0	3	0	3	3	2	3	3	0	2	3	0	2	1	3	0	2	2	2	2	2	3	3	1	1	0	2	3	3	2	0	3	1	3	3
ENSP00000339933	ENSG00000143627	0	0	0	2	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSP00000339976	ENSG00000143498	0	3	2	1	3	3	0	2	2	3	2	0	2	0	2	0	2	2	1	2	0	2	3	0	2	2	0	2	0	1	2	2	3	2	1	2	1	0	2	1	2	0	2	2	2	2	3	2	2	0	1	0	1	2	2	3	0	3	2	2	2
ENSP00000340210	ENSG00000085063	2	0	0	0	2	3	0	1	1	2	1	0	3	0	0	0	1	1	2	0	0	3	2	0	2	0	0	1	0	1	1	1	3	1	2	1	2	0	2	2	0	0	2	2	1	3	3	0	0	2	2	0	0	1	0	3	0	0	2	2	0
ENSP00000340278	ENSG00000116288	2	3	2	2	3	2	0	2	2	2	2	0	2	0	3	0	2	2	3	2	0	3	0	0	1	3	0	2	0	2	3	2	2	2	2	3	3	0	2	3	2	0	2	3	2	1	2	2	1	3	2	0	2	2	3	3	0	3	2	2	1
ENSP00000340280	ENSG00000116117	0	1	2	0	1	0	0	1	1	1	0	0	2	0	2	0	0	0	2	2	0	2	3	0	0	0	0	3	0	1	1	0	1	3	0	2	0	0	1	2	2	0	1	1	1	3	3	2	0	2	2	0	0	3	1	0	0	1	3	2	3
ENSP00000340281	ENSG00000110321	2	2	3	2	2	3	0	2	3	3	2	0	3	0	3	0	2	2	3	2	0	2	3	0	1	2	0	2	0	2	2	3	2	1	1	3	2	0	3	2	3	0	2	2	1	2	1	2	1	1	1	0	2	3	3	3	0	2	3	3	1
ENSP00000340465	ENSG00000168575	0	1	3	0	3	3	0	1	0	2	0	0	3	0	3	0	3	2	2	0	0	3	3	0	2	3	0	2	0	3	0	2	3	0	0	3	1	0	3	3	3	0	3	0	2	1	0	3	0	0	0	0	0	3	3	3	0	2	1	3	0
ENSP00000340519	ENSG00000185158	0	1	1	2	0	2	0	0	0	0	1	0	2	0	2	0	0	0	1	2	0	0	2	0	2	0	0	1	0	1	1	2	1	2	0	1	2	0	2	0	2	0	2	1	2	1	0	2	1	0	0	0	0	2	2	3	0	0	2	0	2
ENSP00000340554	ENSG00000155657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSP00000340578	ENSG00000169435	0	1	2	0	0	0	0	1	1	2	0	0	2	0	2	0	0	0	0	0	0	0	2	0	1	0	0	3	0	2	2	2	0	0	0	2	0	0	3	1	2	0	0	2	0	2	1	2	0	2	0	0	2	2	1	2	0	2	2	1	0
ENSP00000340690	ENSG00000159216	0	1	2	2	2	2	0	1	1	1	2	0	1	0	2	0	1	1	1	0	0	2	1	0	1	1	0	1	0	0	2	2	3	0	1	1	0	0	2	1	1	0	1	0	0	3	3	2	0	2	0	0	2	2	2	1	0	1	2	2	1
ENSP00000340698	ENSG00000123159	0	2	2	2	2	3	0	2	2	2	2	0	2	0	3	0	2	2	2	2	0	3	3	0	2	2	0	3	0	3	2	1	3	2	2	2	2	0	1	1	2	0	2	2	2	1	2	3	0	1	1	0	2	2	2	2	0	3	2	2	2
ENSP00000340874	ENSG00000081189	0	2	3	0	0	1	0	2	2	3	0	0	3	0	0	0	0	0	0	0	0	2	2	0	2	2	0	3	0	0	3	3	1	0	2	0	0	0	0	0	3	0	0	0	3	3	3	0	1	2	1	0	3	0	0	2	0	2	3	1	0
ENSP00000340900	ENSG00000154305	0	1	2	1	2	2	0	2	3	3	1	0	2	0	1	0	1	2	2	1	0	2	2	0	1	2	0	2	0	1	0	1	3	1	1	2	1	0	2	2	3	0	2	1	0	1	0	2	1	0	0	0	1	2	2	3	0	2	1	2	2
ENSP00000340913	ENSG00000137672	0	0	1	0	2	1	0	0	0	0	0	0	1	0	1	0	2	2	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0
ENSP00000340944	ENSG00000179295	3	1	3	0	2	2	0	3	3	3	2	0	3	0	2	0	3	3	3	2	0	3	3	0	0	3	0	2	0	1	3	3	2	2	3	2	2	0	3	2	3	0	3	0	0	0	2	2	1	2	0	0	2	3	3	2	0	3	3	3	2
ENSP00000341044	ENSG00000076555	3	0	0	0	2	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	1	0	1	0
ENSP00000341097	ENSG00000170927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSP00000341136	ENSG00000147813	0	3	2	1	0	0	0	0	0	1	1	0	2	0	3	0	0	0	1	0	0	0	2	0	0	0	0	3	0	1	0	0	0	1	2	0	0	0	2	1	2	0	2	1	0	1	1	3	0	0	0	0	0	2	2	1	0	2	1	3	0
ENSP00000341141	ENSG00000088827	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ENSP00000341151	ENSG00000197779	0	3	3	0	3	3	0	2	3	2	2	0	3	0	3	0	2	3	1	3	0	3	3	0	3	3	0	3	0	2	1	3	3	2	3	3	3	0	3	3	3	0	3	3	1	3	3	3	0	0	0	0	3	3	3	3	0	3	3	3	3
ENSP00000341171	ENSG00000132613	0	0	0	0	0	1	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	1	1	0
ENSP00000341206	ENSG00000140835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSP00000341280	ENSG00000008083	1	3	2	3	2	3	0	2	2	3	3	0	2	0	2	0	3	2	3	2	0	2	2	0	3	2	0	3	0	2	2	2	3	3	2	2	2	0	3	2	3	0	3	2	3	2	2	2	3	1	1	0	2	3	2	2	0	3	2	2	2
ENSP00000341400	ENSG00000134138	1	3	2	2	2	3	0	3	0	2	3	0	2	0	2	0	3	3	1	3	0	3	3	0	0	2	0	3	0	0	3	2	3	3	3	3	0	0	3	1	0	0	3	2	3	3	3	0	3	0	0	0	2	2	2	2	0	3	3	3	3
ENSP00000341455	ENSG00000185630	2	3	2	2	2	2	0	2	3	2	3	0	2	0	2	0	3	3	2	2	0	3	2	0	1	3	0	2	0	1	2	1	3	2	3	3	3	0	3	2	2	0	3	2	2	2	2	2	3	2	1	0	2	0	1	2	0	3	2	3	3
ENSP00000341490	ENSG00000100593	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
ENSP00000341551	ENSG00000141646	0	2	3	2	2	2	0	1	1	1	2	0	3	0	3	0	2	2	1	2	0	2	2	0	1	1	0	2	0	1	3	0	2	1	2	2	2	0	3	2	3	0	1	0	0	2	2	3	1	0	0	0	2	2	2	2	0	2	2	2	1
ENSP00000341615	ENSG00000157766	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
ENSP00000341619	ENSG00000107485	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	2	0	2	0	0	2	0	2	2	0	0	0	0	0	0	0	0	1	0	0	0	3	1
ENSP00000341625	ENSG00000166347	0	2	0	0	2	2	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	2	0	0	0	0	2	0	2	3	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	1	2	0	0	0	0	0	1	1	3	0	0	0	2	0
ENSP00000341781	ENSG00000054654	0	0	2	0	1	2	0	0	0	2	2	0	3	0	2	0	2	1	0	2	0	2	2	0	2	0	0	3	0	1	1	0	3	2	1	2	1	0	3	2	2	0	1	0	1	3	3	2	0	0	0	0	1	1	2	2	0	2	2	2	2
ENSP00000341826	ENSG00000135486	3	3	3	3	3	3	0	3	3	3	3	0	3	0	3	0	3	3	3	3	0	3	3	0	2	3	0	3	0	2	3	3	3	3	3	3	3	0	3	3	3	0	3	3	3	3	3	3	3	3	3	0	3	3	3	3	0	3	3	3	3
ENSP00000341835	ENSG00000141052	2	2	2	2	2	2	0	2	2	2	2	0	1	0	2	0	2	2	2	2	0	2	2	0	2	2	0	2	0	2	2	1	2	3	2	2	0	0	2	2	2	0	2	2	2	2	2	2	2	2	3	0	2	2	2	2	0	2	2	2	2
ENSP00000341838	ENSG00000129991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ENSP00000341844	ENSG00000148498	0	0	2	0	1	0	0	1	2	2	0	0	2	0	1	0	2	1	2	2	0	2	2	0	0	0	0	2	0	1	2	0	2	0	0	2	0	0	1	0	2	0	1	0	0	1	1	2	0	0	1	0	1	2	2	2	0	1	0	2	1
ENSP00000341848	ENSG00000173230	2	3	3	2	3	3	0	2	3	3	3	0	3	0	3	0	3	3	3	3	0	3	3	0	2	2	0	3	0	2	3	3	3	3	3	3	3	0	3	3	3	0	3	3	1	2	2	3	2	2	2	0	3	3	3	3	0	3	3	3	2
ENSP00000341905	ENSG00000105122	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0
ENSP00000341917	ENSG00000106991	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ENSP00000341963	ENSG00000215695	1	2	2	0	2	1	0	0	2	1	0	0	2	0	2	0	2	2	2	2	0	1	2	0	2	1	0	2	0	2	2	2	2	2	1	2	2	0	2	2	2	0	2	2	0	0	0	2	0	1	0	0	0	2	2	3	0	2	2	1	0
ENSP00000342011	ENSG00000152422	3	3	3	3	3	3	0	3	3	3	3	0	3	0	3	0	3	3	3	3	0	3	3	0	3	3	0	3	0	0	3	3	3	3	0	3	0	0	3	2	3	0	3	2	3	3	3	3	0	3	2	0	3	3	3	3	0	3	3	3	3
ENSP00000342070	ENSG00000164733	0	2	3	2	3	3	0	3	3	3	3	0	3	0	3	0	3	3	3	2	0	3	3	0	2	3	0	3	0	3	3	2	3	0	3	3	2	0	3	3	3	0	2	3	0	3	3	3	0	0	0	0	2	3	3	2	0	3	2	3	1
ENSP00000342210	ENSG00000187908	0	0	2	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	1	0
ENSP00000342267	ENSG00000102743	2	1	0	0	2	2	0	1	1	1	0	0	2	0	1	0	1	2	2	0	0	0	1	0	2	0	0	2	0	2	0	0	1	0	0	0	0	0	2	1	0	0	1	0	0	2	1	0	0	2	2	0	0	0	1	0	0	1	1	0	0
